"NUM","NAME","PRO","DATE","PLACE","COU","COD","LON","LAT",1955
1705,"Sandras Gustave","GYM","1872-02-24 02:47:40+00:00","CROIX","FR",59,"3.08333","50.65","570SPO"
1706,"Schlindwein Antoine","GYM","1911-08-10 01:00:00-01:00","SARREGUEMINES","FR",57,"6.18333","49.11667","570SPO"
1707,"Solbach Armand","GYM","1904-05-10 20:50:40+00:00","NEUILLY","FR",92,"2.18333","48.83333","570SPO"
1708,"Touchard Janine","GYM","1924-11-25 10:45:00+00:00","BONDY","FR",93,"2.5","48.91667",
1709,"Touchard Marcel","GYM","1917-01-13 02:00:00+00:00","CHATEAUDUN","FR",28,"1.5","48.45",
1710,"Vogelbacher Jeanette","GYM","1922-02-02 03:30:00+00:00","BELFORT","FR",90,"6.86667","47.63333","570SPO"
1711,"Alleene Pierre","HAL","1909-07-19 19:20:40+00:00","ROUBAIX","FR",59,"3.08333","50.65",
1712,"Baril Marcel","HAL","1905-11-13 12:50:40+00:00","LAVAL","FR",53,"-0.75","48.06667","570SPO"
1713,"Cadine Ernest","HAL","1893-07-12 05:50:40+00:00","ST-DENIS","FR",93,"2.5","48.91667","570SPO"
1714,"Debuf Jean","HAL","1924-05-31 17:00:00+00:00","BOUSBECQUE","FR",59,"3.08333","50.65",
1715,"Ferrari Henri","HAL","1912-09-23 07:00:00+00:00","FRONTIGNAN","FR",34,"3.88333","43.61667","570SPO"
1716,"Firmin Georges","HAL","1924-03-15 10:00:00+00:00","MONTPELLIER","FR",34,"3.88333","43.61667","570SPO"
1717,"Francois Roger","HAL","1900-10-07 20:20:40+00:00","ROMANS-S/ISERE","FR",26,"4.9","44.93333","570SPO"
1718,"Gauquelin-A1-1718","HAL","1888-03-17 11:50:40+00:00","PARIS 3E","FR",75,"2.33333","48.83333",
1719,"Heral Max","HAL","1926-09-22 20:00:00+00:00","MONTPELLIER","FR",34,"3.88333","43.61667","570SPO"
1720,"Hostin Louis","HAL","1908-04-21 09:50:40+00:00","ST-ETIENNE","FR",42,"4.38333","45.43333","570SPO"
1721,"Le Guillerm Andre","HAL","1924-09-05 01:00:00+00:00","ROMAINVILLE","FR",93,"2.5","48.91667",
1722,"Moulins Henri","HAL","1923-06-04 05:00:00+00:00","SETE","FR",34,"3.88333","43.61667","570SPO"
1723,"Perquier Marcel","HAL","1912-06-23 23:00:00+00:00","PONT-AUDEMER","FR",27,"1.18333","49.01667",
1724,"Rigoulot Charles","HAL","1903-11-03 16:50:40+00:00","LE VESINET","FR",78,"2.13333","48.83333","570SPO"
1725,"Thevenet Marcel","HAL","1915-07-09 02:00:00+00:00","POITIERS","FR",86,"0.33333","46.58333","570SPO"
1726,"Vincent Francois","HAL","1936-04-10 05:00:00+00:00","MONTPELLIER","FR",34,"3.88333","43.61667",
1727,"Chastanier Maurice","HAN","1931-06-27 12:00:00+00:00","ATHIS-MONS","FR",91,"2.33333","48.6",
1728,"Ferignac Jean","HAN","1936-09-27 18:00:00+00:00","FONTAINE","FR",24,"0.73333","45.18333",
1729,"Fleury Joel","HAN","1919-05-19 04:30:00+00:00","BELLE -ISLE","FR",56,"-2.73333","47.66667","570SPO"
1730,"Specker Justy","HAN","1919-08-18 05:00:00+00:00","FERRETTE","FR",68,"7.35","48.08333","570SPO"
1731,"Brassart Yvonne","HOC","1904-03-01 06:40:40+00:00","NEUILLY-S-SEINE","FR",92,"2.18333","48.83333","570SPO"
1732,"Butin Jean","HOC","1925-09-20 07:00:00+00:00","PONTOISE","FR",95,2,49,"570SPO"
1733,"Chevalier Guy","HOC","1910-12-05 10:50:40+00:00","SENS","FR",89,"3.58333","47.8","570SPO"
1734,"Faure-Beaulieu Suzanne","HOC","1905-08-29 14:50:40+00:00","DAMMARIE-LES-LY","FR",77,"2.66667","48.55","570SPO"
1735,"Grimonprez Felix","HOC","1910-06-30 02:50:40+00:00","LILLE","FR",59,"3.08333","50.65","570SPO"
1736,"Lacroix Michel","HOC","1921-11-10 04:30:00+00:00","ORGEVAL","FR",78,"2.13333","48.83333","570SPO"
1737,"Matthews Croze Paulette","HOC","1899-06-14 18:35:40+00:00","PONT-CROIX","FR",29,"-4.1",48,
1738,"Peron Jean","HOC","1918-06-15 04:00:00+00:00","BOULOGNE-S/MER","FR",62,"2.76667","50.3","570SPO"
1739,"Salarnier Robert","HOC","1890-07-20 01:20:04+00:00","ST-MANDE","FR",94,"2.48333","48.78333","570SPO"
1740,"Thieffry Jacques","HOC","1924-05-10 19:00:00+00:00","LILLE","FR",59,"3.08333","50.65","570SPO"
1741,"Vandame Pierre","HOC","1913-06-17 11:00:00+00:00","LILLE","FR",59,"3.08333","50.65","570SPO"
1742,"Aurine Remy","LUT","1916-01-20 04:00:00+00:00","MOLOMPIZE","FR",15,"2.43333","44.93333","570SPO"
1743,"Brunaud Andre","LUT","1915-02-09 08:00:00+00:00","ST-MARCEL","FR",36,"1.68333","46.81667","570SPO"
1744,"Chesnau Rene","LUT","1919-09-17 21:00:00+00:00","NEUILLY-S-SEINE","FR",92,"2.18333","48.83333","570SPO"
1745,"Deglane Henri","LUT","1902-06-22 08:50:40+00:00","LIMOGES","FR",87,"1.25","45.83333",
1746,"Faure Edmond","LUT","1927-06-05 04:00:00+00:00","CLERMONT-FERRAND","FR",63,"3.08333","45.78333","570SPO"
1747,"Herland Robert","LUT","1909-11-03 21:50:40+00:00","FACHES-THUMENIL","FR",59,"3.08333","50.65","570SPO"
1748,"Gauquelin-A1-1748","LUT","1909-06-25 17:05:40+00:00","TARARE","FR",69,"4.83333","45.76667","570SPO"
1749,"Leclere Jean","LUT","1920-03-10 19:00:00+00:00","ELOYES","FR",88,"6.46667","48.16667","570SPO"
1750,"Pacome Charles","LUT","1902-11-05 03:20:40+00:00","BERGUES","FR",59,"3.08333","50.65","570SPO"
1751,"Poilve Emile","LUT","1903-09-22 21:50:40+00:00","MEGRIT","FR",29,"-4.1",48,"570SPO"
1752,"Anthoine Emile","MAR","1882-06-09 20:50:40+00:00","PARIS 17E","FR",75,"2.33333","48.83333",
1753,"Cornet Florimond","MAR","1912-07-21 09:30:00+00:00","DESVRES","FR",62,"2.76667","50.3","570SPO"
1754,"Courron Louis","MAR","1914-04-09 21:00:00+00:00","VANDENESSE","FR",58,"3.15","46.98333","570SPO"
1755,"Delerue Henri","MAR","1939-11-14 16:00:00+00:00","BEUVRY","FR",62,"2.76667","50.3",
1756,"Hubert Claude","MAR","1914-03-16 12:45:00+00:00","CHARTRES","FR",28,"1.5","48.45","570SPO"
1757,"Gauquelin-A1-1757","MAR","1914-02-17 01:00:00+00:00","FRAZE","FR",28,"1.5","48.45",
1758,"Boiteux Jean","NAT","1933-06-20 04:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3",
1759,"Bozon Gilbert","NAT","1935-03-19 15:30:00+00:00","TROYES","FR",10,"4.08333","48.3",
1760,"Cartonnet Ulysse","NAT","1911-10-13 21:45:00+00:00","BOULOGNE-S/MER","FR",62,"2.76667","50.3",
1761,"Casteur Odette","NAT","1927-11-11 22:53:00+00:00","TOURCOING","FR",59,"3.08333","50.65","570SPO"
1762,"Christophe Robert","NAT","1938-02-22 01:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3",
1763,"Drigny Emile","NAT","1883-07-03 21:19:20+00:00","MELUN","FR",77,"2.66667","48.55","570SPO"
1764,"Dujardin Paul","NAT","1894-05-10 11:20:40+00:00","TOURCOING","FR",59,"3.08333","50.65",
1765,"Godard Yvonne","NAT","1908-03-03 04:50:40+00:00","DOUAI","FR",59,"3.08333","50.65",
1766,"Heinkele Roger","NAT","1913-01-06 11:45:00+00:00","VINCENNES","FR",94,"2.48333","48.78333",
1767,"Jany Alex","NAT","1929-01-05 09:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667",
1768,"Jany Ginette","NAT","1932-01-12 23:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667",
1769,"Gauquelin-A1-1769","NAT","1910-07-14 00:50:40+00:00","PARIS 18E","FR",75,"2.33333","48.83333",
1770,"Gauquelin-A1-1770","NAT","1928-03-29 22:00:00+00:00","NEUILLY-PLAISAN","FR",93,"2.5","48.91667","570SPO"
1771,"Lebrun Ernestine","NAT","1906-02-26 14:50:40+00:00","TOURCOING","FR",59,"3.08333","50.65",
1772,"Nakache Alfred","NAT","1915-11-18 07:00:00+00:00","CONSTANTINE","DZ",,"6.25","36.5","570SPO"
1773,"Padou Henri","NAT","1898-05-15 00:50:40+00:00","ROUBAIX","FR",59,"3.08333","50.65",
1774,"Pirolley Rene","NAT","1931-10-17 10:30:00+00:00","MT-ST-AIGNAN","FR",76,"1.08333","49.43333",
1775,"Raffy Claude","NAT","1945-01-02 02:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3",
1776,"Taris Jean","NAT","1909-07-06 08:50:40+00:00","VERSAILLES","FR",78,"2.13333","48.83333",
1777,"Vallerey Georges","NAT","1927-10-21 03:30:00+00:00","AMIENS","FR",80,"2.3","49.9",
1778,"Vallerey Gisele","NAT","1930-01-22 08:00:00+00:00","AMIENS","FR",80,"2.3","49.9","570SPO"
1779,"Vasseur Paul","NAT","1884-10-10 18:47:40+00:00","LILLE","FR",59,"3.08333","50.65",
1780,"Zins Lucien","NAT","1922-09-14 21:30:00+00:00","TROYES","FR",10,"4.08333","48.3",
1781,"Martin Alfons","NAT","1930-04-18 02:00:00+00:00","ANVERS","BE","ANT","4.5","51.23333",
1782,"Deconninck Henri","NAT","1905-03-25 15:50:40+00:00","TOURCOING","FR",59,"3.08333","50.65",
1783,"Legendre Rene","NAT","1899-10-21 22:50:40+00:00","BORDEAUX","FR",33,"-0.56667","44.83333","570SPO"
1784,"Gauquelin-A1-1784","NAT","1912-01-06 03:00:00+00:00","PESSAC","FR",33,"-0.56667","44.83333","570SPO"
1785,"Arce Emile","PEL","1922-03-17 01:00:00+00:00","ST-ETIENNE-DE-B","FR",64,"-0.36667","43.3","570SPO"
1786,"Bichendaritz Pierre","PEL","1922-09-27 13:00:00+00:00","GUETHARY","FR",64,"-0.36667","43.3","570SPO"
1787,"Boudon Felix","PEL","1913-09-25 07:00:00+00:00","CAMBO","FR",64,"-0.36667","43.3","570SPO"
1788,"Chatelain Andre","PEL","1918-10-27 15:00:00+00:00","NAY","FR",64,"-0.36667","43.3","570SPO"
1789,"Chiquito Cambo Joseph","PEL","1881-05-20 06:01:28+00:00","CAMBO","FR",64,"-0.36667","43.3","570SPO"
1790,"Darraidou Auguste","PEL","1900-12-06 07:50:40+00:00","ESPELETTE","FR",64,"-0.36667","43.3","570SPO"
1791,"Dongaitz Frederic","PEL","1913-09-09 09:00:00+00:00","URRUGNE","FR",64,"-0.36667","43.3","570SPO"
1792,"Durruty Etienne","PEL","1907-11-16 14:50:40+00:00","HASPARREN","FR",64,"-0.36667","43.3","570SPO"
1793,"Etcheverry Pierre","PEL","1924-11-27 07:00:00+00:00","ST-JEAN-DE-LUZ","FR",64,"-0.36667","43.3","570SPO"
1794,"Harambillet Jean","PEL","1917-01-07 06:00:00+00:00","ESPELETTE","FR",64,"-0.36667","43.3","570SPO"
1795,"Harispe Albert","PEL","1898-04-10 12:50:40+00:00","GUETHARY","FR",64,"-0.36667","43.3","570SPO"
1796,"Gauquelin-A1-1796","PEL","1909-06-19 17:50:40+00:00","ST-PALAIS","FR",64,"-0.36667","43.3","570SPO"
1797,"Gauquelin-A1-1797","PEL","1913-07-23 18:00:00+00:00","SARE","FR",64,"-0.36667","43.3","570SPO"
1798,"Leonis Auguste","PEL","1894-01-31 21:50:40+00:00","AINHOA","FR",66,"2.91667","42.7","570SPO"
1799,"Magescas Armand","PEL","1905-08-06 21:20:40+00:00","PAU","FR",64,"-0.36667","43.3",
1800,"Saleza Jose","PEL","1905-12-18 08:35:40+00:00","BIARRITZ","FR",64,"-0.36667","43.3","570SPO"
1801,"Urruty Jean","PEL","1912-10-22 02:30:00+00:00","ST-PALAIS","FR",64,"-0.36667","43.3","570SPO"
1802,"Vivier Pierre","PEL","1924-11-24 02:00:00+00:00","VILLEFRANQUE","FR",64,"-0.36667","43.3",
1803,"Aillieres Georges","RUG","1934-12-03 17:00:00+00:00","POUCHARRAMET","FR",31,"1.43333","43.61667",
1804,"Ainciart Edouard","RUG","1908-12-21 10:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3","570SPO"
1805,"Albaladejo Pierre","RUG","1933-12-14 06:30:00+00:00","DAX","FR",40,"-0.5","43.9",
1806,"Alvarez Andre","RUG","1923-05-26 06:00:00+00:00","BAYONNE","FR",64,"-0.36667","43.3",
1807,"Amand Henri","RUG","1873-09-17 12:50:40+00:00","PARIS 6E","FR",75,"2.33333","48.83333",
1808,"Ambert Auguste","RUG","1928-04-15 09:00:00+00:00","GRUISSAN","FR",11,"2.35","43.2",
1809,"Arcalis Roger","RUG","1927-06-01 08:00:00+00:00","TARBES","FR",65,"0.08333","43.23333",
1810,"Bailette Marcel","RUG","1904-10-12 09:50:40+00:00","PERPIGNAN","FR",66,"2.91667","42.7","570SPO"
1811,"Baladie Georges","RUG","1917-05-20 06:30:00+00:00","VILLE D'AVRAY","FR",92,"2.18333","48.83333","570SPO"
1812,"Barriere Raoul","RUG","1928-03-03 06:00:00+00:00","BEZIERS","FR",34,"3.88333","43.61667",
1813,"Barthe Jean","RUG","1932-07-22 04:00:00+00:00","LOURDES","FR",65,"0.08333","43.23333",
1814,"Basauri Robert","RUG","1934-08-30 06:10:00+00:00","HENDAYE","FR",64,"-0.36667","43.3",
1815,"Basquet Guy","RUG","1921-07-13 20:30:00+00:00","LAYRAC","FR",47,"0.63333","44.2",
1816,"Baudry Noel","RUG","1914-04-01 20:00:00+00:00","SAINT-EXUPERY-L","FR",19,"1.76667","45.26667",
1817,"Gauquelin-A1-1817","RUG","1930-10-21 10:00:00+00:00","BOUCAU","FR",64,"-0.36667","43.3",
1818,"Beguet Louis","RUG","1894-12-07 08:50:40+00:00","NEUF-MESNIL","FR",59,"3.08333","50.65","570SPO"
1819,"Behoteguy Andre","RUG","1900-10-19 20:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3",
1820,"Gauquelin-A1-1820","RUG","1898-10-18 17:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3",
1821,"Belivaud Gerard","RUG","1935-12-21 13:25:00+00:00","ROANNE","FR",42,"4.38333","45.43333",
1822,"Benausse Gilbert","RUG","1932-01-21 01:00:00+00:00","CARCASSONNE","FR",11,"2.35","43.2",
1823,"Benausse Rene","RUG","1929-09-23 22:00:00+00:00","CARCASSONNE","FR",11,"2.35","43.2",
1824,"Beraud Andre","RUG","1922-11-11 05:00:00+00:00","BIDART","FR",64,"-0.36667","43.3","570SPO"
1825,"Bergese Felix","RUG","1914-01-11 10:00:00+00:00","BOUCAU","FR",64,"-0.36667","43.3","570SPO"
1826,"Bergougnan Yves","RUG","1924-05-08 12:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1827,"Gauquelin-A1-1827","RUG","1924-02-15 04:00:00+00:00","GRAULHET","FR",81,"2.13333","43.91667","570SPO"
1828,"Bescos Marcel","RUG","1937-06-28 05:30:00+00:00","OLORON-STE-MARIE","FR",64,"-0.36667","43.3",
1829,"Bidart Laurent","RUG","1930-01-11 01:00:00+00:00","BOUCAU","FR",64,"-0.36667","43.3",
1830,"Billac Eugene","RUG","1898-03-16 18:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3",
1831,"Bioussa Alexandre","RUG","1901-03-17 10:50:40+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1832,"Blain Antoine","RUG","1911-12-24 20:00:00+00:00","LIMOUX","FR",11,"2.35","43.2",
1833,"Blond Jean","RUG","1909-04-11 02:20:40+00:00","LE TREPORT","FR",76,"1.08333","49.43333",
1834,"Boniface Andre","RUG","1934-08-14 20:00:00+00:00","MONTFORT-EN-CHA","FR",40,"-0.5","43.9",
1835,"Boniface Guy","RUG","1937-03-06 07:30:00+00:00","MONTFORT-EN-CHA","FR",40,"-0.5","43.9",
1836,"Borde Francois","RUG","1899-12-08 10:50:40+00:00","LOURDES","FR",65,"0.08333","43.23333",
1837,"Bornenave Leon","RUG","1922-05-11 17:00:00+00:00","ODOS","FR",65,"0.08333","43.23333","570SPO"
1838,"Bouquet Jacques","RUG","1933-07-03 20:30:00+00:00","TULLUNS","FR",38,"5.71667","45.18333",
1839,"Bourdeu Roger","RUG","1927-01-06 11:00:00+00:00","GAN","FR",64,"-0.36667","43.3",
1840,"Bousquet Adolphe","RUG","1899-08-14 09:50:40+00:00","MARAUSSAN","FR",34,"3.88333","43.61667",
1841,"Bousquet Rene","RUG","1901-02-04 20:50:40+00:00","ALBI","FR",81,"2.13333","43.91667",
1842,"Brejassou Rene","RUG","1929-08-12 00:00:00+00:00","AURELIAN","FR",65,"0.08333","43.23333",
1843,"Brethes Roger","RUG","1936-01-31 05:00:00+00:00","ST-SEVER","FR",40,"-0.5","43.9",
1844,"Brousse Elie","RUG","1921-08-28 06:00:00+00:00","BAGES","FR",66,"2.91667","42.7",
1845,"Brun Georges","RUG","1922-12-23 08:30:00+00:00","AIX-LES-BAINS","FR",73,"5.91667","45.56667",
1846,"Gauquelin-A1-1846","RUG","1912-10-12 01:00:00+00:00","VANVES","FR",92,"2.18333","48.83333","570SPO"
1847,"Buzy Eugene","RUG","1917-02-13 01:00:00+00:00","BENEJACQ","FR",64,"-0.36667","43.3",
1848,"Cadenat Jules","RUG","1885-09-18 21:44:28+00:00","BEZIERS","FR",34,"3.88333","43.61667","570SPO"
1849,"Caillou Robert","RUG","1918-04-29 21:00:00+00:00","BAYONNE","FR",64,"-0.36667","43.3","570SPO"
1850,"Gauquelin-A1-1850","RUG","1923-06-07 20:00:00+00:00","NISSAN-LES-ENSE","FR",34,"3.88333","43.61667","570SPO"
1851,"Calvo Guy","RUG","1933-05-13 14:00:00+00:00","TARBES","FR",65,"0.08333","43.23333",
1852,"Camberabero Lilian","RUG","1937-07-15 11:00:00+00:00","ST-VINCENT-DE-T","FR",40,"-0.5","43.9",
1853,"Camel Andre","RUG","1905-02-09 03:50:40+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1854,"Camicas Fernand","RUG","1899-05-07 03:50:40+00:00","TARBES","FR",65,"0.08333","43.23333",
1855,"Cantoni Vincent","RUG","1927-03-10 23:00:00+00:00","MONTPEY","FR",12,"2.56667","44.35","570SPO"
1856,"Carrere Andre","RUG","1932-05-08 09:00:00+00:00","PAU","FR",64,"-0.36667","43.3",
1857,"Carrere Jean","RUG","1930-04-05 05:00:00+00:00","ARGELES","FR",66,"2.91667","42.7",
1858,"Casas Andre","RUG","1934-09-17 06:30:00+00:00","ST-ESTEVE","FR",66,"2.91667","42.7",
1859,"Casaux Louis","RUG","1938-07-15 16:30:00+00:00","IBOS","FR",65,"0.08333","43.23333",
1860,"Cassagne Paul","RUG","1931-01-22 06:30:00+00:00","TARBES","FR",65,"0.08333","43.23333",
1861,"Caujolle Jean","RUG","1888-07-31 11:53:40+00:00","ST-GIRONS","FR",9,"1.58333","42.96667",
1862,"Cazal Pierre","RUG","1931-02-08 13:00:00+00:00","LABRIT","FR",40,"-0.5","43.9",
1863,"Celaya Michel","RUG","1930-07-04 07:00:00+00:00","BIARRITZ","FR",64,"-0.36667","43.3",
1864,"Gauquelin-A1-1864","RUG","1925-09-06 23:15:00+00:00","ROUGNAT","FR",23,"1.86667","46.28333",
1865,"Gauquelin-A1-1865","RUG","1909-05-22 18:50:40+00:00","VICHY","FR",3,"3.33333","46.56667",
1866,"Combes Gaston","RUG","1920-02-29 15:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1867,"Communeau Marcel","RUG","1885-09-11 07:21:40+00:00","BEAUVAIS","FR",60,"2.08333","49.43333","570SPO"
1868,"Conti Honore","RUG","1936-09-24 06:00:00+00:00","ALBI","FR",81,"2.13333","43.91667",
1869,"Contrastin Raymond","RUG","1925-04-05 11:00:00+00:00","AGEN","FR",47,"0.63333","44.2",
1870,"Crabos Rene","RUG","1899-02-07 14:50:40+00:00","ST-SEVER","FR",40,"-0.5","43.9","570SPO"
1871,"Crancee Roland","RUG","1932-09-24 21:00:00+00:00","TREVERAY","FR",55,"5.16667","48.76667",
1872,"Crauste Michel","RUG","1934-07-06 00:00:00+00:00","ST-LAURENT-DE-G","FR",40,"-0.5","43.9",
1873,"Crespo Joseph","RUG","1925-01-01 07:00:00+00:00","ELNE","FR",66,"2.91667","42.7","570SPO"
1874,"Danos Pierre","RUG","1929-06-04 15:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667",
1875,"Darrouy Christian","RUG","1937-01-13 05:30:00+00:00","POUYDESSEAUX","FR",40,"-0.5","43.9",
1876,"Dauger Jean","RUG","1919-11-12 04:00:00+00:00","CAMBO","FR",64,"-0.36667","43.3",
1877,"Dautant Gerard","RUG","1929-01-28 05:00:00+00:00","LAVARDAC","FR",47,"0.63333","44.2",
1878,"Dedet Louis","RUG","1875-03-06 05:50:40+00:00","PARIS 6E","FR",75,"2.33333","48.83333",
1879,"Delhoste Henri","RUG","1931-07-21 20:00:00+00:00","PERPIGNAN","FR",66,"2.91667","42.7",
1880,"Delpoux Andre","RUG","1927-12-16 13:00:00+00:00","PENNAUTIER","FR",11,"2.35","43.2",
1881,"Desclaux Francis","RUG","1926-02-09 07:00:00+00:00","PERPIGNAN","FR",66,"2.91667","42.7","570SPO"
1882,"Desclaux Joseph","RUG","1912-02-01 20:00:00+00:00","COLLIOURE","FR",66,"2.91667","42.7",
1883,"Dizabo Pierre","RUG","1929-10-04 00:20:00+00:00","ST-VINCENT-DE-T","FR",40,"-0.5","43.9","570SPO"
1884,"Gauquelin-A1-1884","RUG","1932-08-09 02:00:00+00:00","LOURDES","FR",65,"0.08333","43.23333",
1885,"Domenech Amedee","RUG","1933-05-03 07:00:00+00:00","NARBONNE","FR",11,"2.35","43.2",
1886,"Dop Jean","RUG","1924-05-01 11:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1887,"Dubon Jacques","RUG","1931-05-28 15:00:00+00:00","MOISSAC","FR",82,"1.33333","44.01667",
1888,"Ducousso Jean","RUG","1933-07-08 17:00:00+00:00","LABARRERE","FR",32,"0.6","43.66667",
1889,"Dufau Gerard","RUG","1924-08-27 00:00:00+00:00","DAX","FR",40,"-0.5","43.9","570SPO"
1890,"Dufourcq Jacques","RUG","1881-08-19 18:01:28+00:00","SALIES-DE-BEARN","FR",64,"-0.36667","43.3",
1891,"Duhau Jean","RUG","1906-05-01 19:50:40+00:00","ONDRES","FR",40,"-0.5","43.9",
1892,"Dupont Clement","RUG","1899-04-11 05:50:40+00:00","ARGELES-GAZOST","FR",65,"0.08333","43.23333","570SPO"
1893,"Dupont Louis","RUG","1910-10-14 22:50:40+00:00","BOIS-COLOMBES","FR",92,"2.18333","48.83333",
1894,"Dupuy Jean","RUG","1934-05-25 10:30:00+00:00","VIC-BIGORRE","FR",65,"0.08333","43.23333",
1895,"Dutrain Henri","RUG","1922-07-03 22:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
1896,"Echave Louis","RUG","1934-06-18 19:00:00+00:00","CIBOURE","FR",64,"-0.36667","43.3",
1897,"Eito Pascal","RUG","1929-06-21 02:00:00+00:00","MAULEON","FR",64,"-0.36667","43.3",
1898,"Eramouspe Robert","RUG","1935-09-08 14:00:00+00:00","ST-JEAN-DE-LUZ","FR",64,"-0.36667","43.3",
1900,"Estiau Serge","RUG","1937-05-04 02:30:00+00:00","NANTES","FR",44,"-1.58333","47.21667",
1901,"Etcheverry Jean","RUG","1933-02-13 04:00:00+00:00","ARMENDARITS","FR",64,"-0.36667","43.3",
1902,"Fabre Bernard","RUG","1935-09-07 17:00:00+00:00","ALBI","FR",81,"2.13333","43.91667",
1903,"Fages Georges","RUG","1934-02-24 07:00:00+00:00","ALBI","FR",81,"2.13333","43.91667",
1904,"Forgues Fernand","RUG","1884-11-30 04:01:28+00:00","PAU","FR",64,"-0.36667","43.3","570SPO"
1905,"Franquenelle Andre","RUG","1889-08-15 08:04:40+00:00","ROCHEFORT-S-M","FR",17,"-1.16667","46.15","570SPO"
1906,"Gachassin Jean","RUG","1941-12-23 08:00:00+00:00","BAGNERES-DE-BIG","FR",65,"0.08333","43.23333",
1907,"Galia Jean","RUG","1905-03-20 07:50:40+00:00","ILLE-S/TET","FR",66,"2.91667","42.7","570SPO"
1908,"Gerald Geo","RUG","1904-03-17 17:20:40+00:00","AIXE-S-VIENNE","FR",87,"1.25","45.83333",
1909,"Gonnet Charles","RUG","1897-11-03 07:40:40+00:00","LAON","FR",2,"3.61667","49.56667",
1910,"Got Raoul","RUG","1900-10-11 05:50:40+00:00","PERPIGNAN","FR",66,"2.91667","42.7","570SPO"
1911,"Gourbal Yvon","RUG","1939-08-14 16:00:00+00:00","TORREILLES","FR",66,"2.91667","42.7",
1912,"Graule Vincent","RUG","1904-01-22 09:50:40+00:00","PERPIGNAN","FR",66,"2.91667","42.7","570SPO"
1913,"Gregorio Jean","RUG","1935-12-09 21:55:00+00:00","ROMANS-S/ISERE","FR",26,"4.9","44.93333",
1914,"Gruppi Raymond","RUG","1937-09-30 22:30:00+00:00","VILLENEUVE-S/LO","FR",47,"0.63333","44.2",
1915,"Gauquelin-A1-1915","RUG","1931-04-26 10:00:00+00:00","BIARRITZ","FR",64,"-0.36667","43.3",
1916,"Hatchondo Andre","RUG","1923-07-08 06:00:00+00:00","ASCAIN","FR",64,"-0.36667","43.3","570SPO"
1917,"Jaureguy Adolphe","RUG","1898-02-18 14:50:40+00:00","OSTABAT","FR",64,"-0.36667","43.3","570SPO"
1918,"Jean Rene","RUG","1931-04-20 05:00:00+00:00","VEDENE","FR",84,"4.83333","43.95",
1919,"Jimenez Antoine","RUG","1929-05-09 17:00:00+00:00","MAULEON","FR",64,"-0.36667","43.3",
1920,"Jol Marcel","RUG","1923-03-16 05:00:00+00:00","BIARRITZ","FR",64,"-0.36667","43.3",
1921,"Junquas Louis","RUG","1920-09-11 03:00:00+00:00","ST-VINCENT-DE-T","FR",40,"-0.5","43.9","570SPO"
1922,"Labadie Paul","RUG","1928-04-27 01:00:00+00:00","BAYONNE","FR",64,"-0.36667","43.3",
1923,"Labazuy Antoine","RUG","1929-02-09 01:00:00+00:00","CARCASSONNE","FR",11,"2.35","43.2",
1924,"Lacaus Roger","RUG","1931-04-07 10:00:00+00:00","LEZIGNAN-C","FR",11,"2.35","43.2",
1925,"Gauquelin-A1-1925","RUG","1930-12-12 11:00:00+00:00","LAROQUEBROU","FR",15,"2.43333","44.93333",
1926,"Lacaze Claude","RUG","1940-03-05 05:00:00+00:00","PONTACQ","FR",64,"-0.36667","43.3",
1927,"Gauquelin-A1-1927","RUG","1934-05-04 13:00:00+00:00","PONTACQ","FR",64,"-0.36667","43.3",
1928,"Lacroix Pierre","RUG","1935-01-23 17:00:00+00:00","HOUEILLES","FR",47,"0.63333","44.2",
1929,"Lane Gaston","RUG","1883-01-23 02:50:40+00:00","PARIS","FR",75,"2.33333","48.83333",
1930,"Larribau Leon","RUG","1889-03-02 02:01:28+00:00","ANGLET","FR",64,"-0.36667","43.3","570SPO"
1931,"Gauquelin-A1-1931","RUG","1924-02-15 05:00:00+00:00","RIEUMES","FR",31,"1.43333","43.61667","570SPO"
1932,"Lasserre Rene","RUG","1895-10-09 20:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3","570SPO"
1933,"Lefevre Roland","RUG","1936-09-19 19:30:00+00:00","LA FLAMENGRIE","FR",2,"3.61667","49.56667",
1934,"Lerou Roger","RUG","1890-04-22 22:57:36+00:00","ARCACHON","FR",33,"-0.56667","44.83333","570SPO"
